soilType,plotCluster ,wine,flavorType,sensoryFlavor,judgeNumber,ratioFlavorJudge
sandySilty,10,2017_OXYBENNE_SAUV_OX_3_0,taste,balanced,4,0.25
sandySilty,10,2017_OXYBENNE_SAUV_EG_2_0,taste,balanced,4,0.50
sandySilty,10,2017_OXYBENNE_SAUV_EG_3_0,taste,balanced,4,0.50
sandySilty,10,2017_OXYBENNE_SAUV_OX_1_1,taste,persistent,1,NaN
sandySilty,10,2017_OXYBENNE_SAUV_OX_2_0,taste,persistent,1,NaN
sandySilty,10,2017_OXYBENNE_SAUV_OX_3_0,taste,persistent,1,NaN
sandySilty,10,2017_OXYBENNE_SAUV_EG_2_0,taste,persistent,1,1.00
sandySilty,10,2017_OXYBENNE_SAUV_EG_3_0,taste,persistent,1,NaN
sandySilty,10,2017_OXYBENNE_SAUV_OX_1_1,taste,aromatic,1,NaN
sandySilty,10,2017_OXYBENNE_SAUV_OX_2_0,taste,aromatic,1,NaN
sandySilty,10,2017_OXYBENNE_SAUV_OX_3_0,taste,aromatic,1,NaN
sandySilty,10,2017_OXYBENNE_SAUV_EG_2_0,taste,aromatic,1,NaN
sandySilty,10,2017_OXYBENNE_SAUV_EG_3_0,taste,aromatic,1,1.00
sandySilty,10,2017_OXYBENNE_SAUV_OX_1_1,taste,alcohol,3,NaN
sandySilty,10,2017_OXYBENNE_SAUV_OX_2_0,taste,alcohol,3,0.67
sandySilty,10,2017_OXYBENNE_SAUV_OX_3_0,taste,alcohol,3,0.67
sandySilty,10,2017_OXYBENNE_SAUV_EG_2_0,taste,alcohol,3,0.67
sandySilty,10,2017_OXYBENNE_SAUV_EG_3_0,taste,alcohol,3,NaN
sandySilty,10,2017_OXYBENNE_SAUV_OX_1_1,taste,dilute,1,NaN
sandySilty,10,2017_OXYBENNE_SAUV_OX_2_0,taste,dilute,1,1.00
sandySilty,10,2017_OXYBENNE_SAUV_OX_3_0,taste,dilute,1,1.00
sandySilty,10,2017_OXYBENNE_SAUV_EG_2_0,taste,dilute,1,NaN
sandySilty,10,2017_OXYBENNE_SAUV_EG_3_0,taste,dilute,1,NaN
sandySilty,10,2017_OXYBENNE_SAUV_OX_1_1,taste,bitterness,1,NaN
sandySilty,10,2017_OXYBENNE_SAUV_OX_2_0,taste,bitterness,1,1.00
sandySilty,10,2017_OXYBENNE_SAUV_OX_3_0,taste,bitterness,1,NaN
sandySilty,10,2017_OXYBENNE_SAUV_EG_2_0,taste,bitterness,1,NaN
sandySilty,10,2017_OXYBENNE_SAUV_EG_3_0,taste,bitterness,1,NaN
sandySilty,10,2017_OXYBENNE_SAUV_OX_1_1,taste,astringent,1,1.00
sandySilty,10,2017_OXYBENNE_SAUV_OX_2_0,taste,astringent,1,NaN
sandySilty,10,2017_OXYBENNE_SAUV_OX_3_0,taste,astringent,1,NaN
sandySilty,10,2017_OXYBENNE_SAUV_EG_2_0,taste,astringent,1,NaN
sandySilty,10,2017_OXYBENNE_SAUV_EG_3_0,taste,astringent,1,NaN
sandySilty,10,2017_OXYBENNE_SAUV_OX_1_1,taste,mouldy,1,NaN
sandySilty,10,2017_OXYBENNE_SAUV_OX_2_0,taste,mouldy,1,1.00
sandySilty,10,2017_OXYBENNE_SAUV_OX_3_0,taste,mouldy,1,NaN
sandySilty,10,2017_OXYBENNE_SAUV_EG_2_0,taste,mouldy,1,NaN
sandySilty,10,2017_OXYBENNE_SAUV_EG_3_0,taste,mouldy,1,NaN
siltyClay,106,2017_VITIDUR_3159,visual,veryLightYellowWithGreenSparkles,7,1.00
siltyClay,106,2017_QUALIVINBIO_3159,visual,veryLightYellowWithGreenSparkles,7,NaN
siltyClay,106,2017_VITIDUR_3159,visual,almond,1,1.00
siltyClay,106,2017_QUALIVINBIO_3159,visual,almond,1,NaN
siltyClay,106,2017_VITIDUR_3159,visual,petroleum,1,NaN
siltyClay,106,2017_QUALIVINBIO_3159,visual,petroleum,1,1.00
siltyClay,106,2017_VITIDUR_3159,olfactory,fruity,4,1.00
siltyClay,106,2017_QUALIVINBIO_3159,olfactory,fruity,4,NaN
siltyClay,106,2017_VITIDUR_3159,olfactory,candy,3,NaN
siltyClay,106,2017_QUALIVINBIO_3159,olfactory,candy,3,1.00
siltyClay,106,2017_VITIDUR_3159,olfactory,vegetal,1,1.00
siltyClay,106,2017_QUALIVINBIO_3159,olfactory,vegetal,1,NaN
siltyClay,106,2017_VITIDUR_3159,olfactory,milky,1,NaN
siltyClay,106,2017_QUALIVINBIO_3159,olfactory,milky,1,1.00
siltyClay,106,2017_VITIDUR_3159,olfactory,amylic,1,1.00
siltyClay,106,2017_QUALIVINBIO_3159,olfactory,amylic,1,NaN
siltyClay,106,2017_VITIDUR_3159,olfactory,mouldy,3,0.67
siltyClay,106,2017_QUALIVINBIO_3159,olfactory,mouldy,3,0.33
siltyClay,106,2017_VITIDUR_3159,olfactory,ventilated (oxidised),3,1.00
siltyClay,106,2017_QUALIVINBIO_3159,olfactory,ventilated (oxidised),3,0.33
siltyClay,106,2017_VITIDUR_3159,olfactory,reduced,1,1.00
siltyClay,106,2017_QUALIVINBIO_3159,olfactory,reduced,1,NaN
siltyClay,106,2017_VITIDUR_3159,olfactory,chimic,1,1.00
siltyClay,106,2017_QUALIVINBIO_3159,olfactory,chimic,1,1.00
siltyClay,106,2017_VITIDUR_3159,olfactory,sulphurousAnhydric,1,NaN
siltyClay,106,2017_QUALIVINBIO_3159,olfactory,sulphurousAnhydric,1,1.00
siltyClay,106,2017_VITIDUR_3159,taste,sweetness,6,0.17
siltyClay,106,2017_QUALIVINBIO_3159,taste,sweetness,6,0.83
siltyClay,106,2017_VITIDUR_3159,taste,fat,4,0.50
siltyClay,106,2017_QUALIVINBIO_3159,taste,fat,4,1.00
siltyClay,106,2017_VITIDUR_3159,taste,acid,3,1.00
siltyClay,106,2017_QUALIVINBIO_3159,taste,acid,3,NaN
siltyClay,106,2017_VITIDUR_3159,taste,balanced,2,1.00
siltyClay,106,2017_QUALIVINBIO_3159,taste,balanced,2,NaN
siltyClay,106,2017_VITIDUR_3159,taste,persistent,1,1.00
siltyClay,106,2017_QUALIVINBIO_3159,taste,persistent,1,NaN
siltyClay,106,2017_VITIDUR_3159,taste,iodized,1,1.00
siltyClay,106,2017_QUALIVINBIO_3159,taste,iodized,1,NaN
siltyClay,106,2017_VITIDUR_3159,taste,alcohol,1,1.00
siltyClay,106,2017_QUALIVINBIO_3159,taste,alcohol,1,NaN
siltyClay,106,2017_VITIDUR_3159,taste,dilute,1,NaN
siltyClay,106,2017_QUALIVINBIO_3159,taste,dilute,1,1.00
siltyClay,106,2017_VITIDUR_3159,taste,mushroom,1,1.00
siltyClay,106,2017_QUALIVINBIO_3159,taste,mushroom,1,NaN
sandySilty,57,2017_VDQA_G14_57_Rs,visual,clear,7,0.57
sandySiltyClay,85,2017_RUN_ST2_12_Rs,visual,clear,7,0.29
siltyClay,106,2017_VITIDUR_3160_Rs,visual,clear,7,0.14
sandySilty,57,2017_VDQA_G2_57_Rs,visual,clear,7,0.57
sandySiltyClay,106,2017_VITIDUR_3176_Rs,visual,clear,7,NaN
sandySilty,57,2017_VDQA_G14_57_Rs,visual,salmonPink,6,0.50
sandySiltyClay,85,2017_RUN_ST2_12_Rs,visual,salmonPink,6,0.83
siltyClay,106,2017_VITIDUR_3160_Rs,visual,salmonPink,6,0.17
sandySilty,57,2017_VDQA_G2_57_Rs,visual,salmonPink,6,0.50
sandySiltyClay,106,2017_VITIDUR_3176_Rs,visual,salmonPink,6,NaN
sandySilty,57,2017_VDQA_G14_57_Rs,visual,dark,6,NaN
sandySiltyClay,85,2017_RUN_ST2_12_Rs,visual,dark,6,NaN
siltyClay,106,2017_VITIDUR_3160_Rs,visual,dark,6,0.33
sandySilty,57,2017_VDQA_G2_57_Rs,visual,dark,6,NaN
sandySiltyClay,106,2017_VITIDUR_3176_Rs,visual,dark,6,1.00
sandySilty,57,2017_VDQA_G14_57_Rs,visual,purePink,5,NaN
sandySiltyClay,85,2017_RUN_ST2_12_Rs,visual,purePink,5,0.20
siltyClay,106,2017_VITIDUR_3160_Rs,visual,purePink,5,1.00
sandySilty,57,2017_VDQA_G2_57_Rs,visual,purePink,5,NaN
sandySiltyClay,106,2017_VITIDUR_3176_Rs,visual,purePink,5,0.80
sandySilty,57,2017_VDQA_G14_57_Rs,visual,pinkyWithYellowSparkles,2,0.50
sandySiltyClay,85,2017_RUN_ST2_12_Rs,visual,pinkyWithYellowSparkles,2,NaN
siltyClay,106,2017_VITIDUR_3160_Rs,visual,pinkyWithYellowSparkles,2,NaN
sandySilty,57,2017_VDQA_G2_57_Rs,visual,pinkyWithYellowSparkles,2,1.00
sandySiltyClay,106,2017_VITIDUR_3176_Rs,visual,pinkyWithYellowSparkles,2,NaN
sandySilty,57,2017_VDQA_G14_57_Rs,olfactory,fruity,7,NaN
sandySiltyClay,85,2017_RUN_ST2_12_Rs,olfactory,fruity,7,0.57
siltyClay,106,2017_VITIDUR_3160_Rs,olfactory,fruity,7,0.71
sandySilty,57,2017_VDQA_G2_57_Rs,olfactory,fruity,7,NaN
sandySiltyClay,106,2017_VITIDUR_3176_Rs,olfactory,fruity,7,0.29
sandySilty,57,2017_VDQA_G14_57_Rs,olfactory,vegetal,4,NaN
sandySiltyClay,85,2017_RUN_ST2_12_Rs,olfactory,vegetal,4,0.50
siltyClay,106,2017_VITIDUR_3160_Rs,olfactory,vegetal,4,NaN
sandySilty,57,2017_VDQA_G2_57_Rs,olfactory,vegetal,4,NaN
sandySiltyClay,106,2017_VITIDUR_3176_Rs,olfactory,vegetal,4,0.50
sandySilty,57,2017_VDQA_G14_57_Rs,olfactory,amylic,3,NaN
sandySiltyClay,85,2017_RUN_ST2_12_Rs,olfactory,amylic,3,0.33
siltyClay,106,2017_VITIDUR_3160_Rs,olfactory,amylic,3,0.33
sandySilty,57,2017_VDQA_G2_57_Rs,olfactory,amylic,3,NaN
sandySiltyClay,106,2017_VITIDUR_3176_Rs,olfactory,amylic,3,0.33
sandySilty,57,2017_VDQA_G14_57_Rs,olfactory,candy,2,NaN
sandySiltyClay,85,2017_RUN_ST2_12_Rs,olfactory,candy,2,0.50
siltyClay,106,2017_VITIDUR_3160_Rs,olfactory,candy,2,1.00
sandySilty,57,2017_VDQA_G2_57_Rs,olfactory,candy,2,NaN
sandySiltyClay,106,2017_VITIDUR_3176_Rs,olfactory,candy,2,NaN
sandySilty,57,2017_VDQA_G14_57_Rs,olfactory,flowery,1,NaN
sandySiltyClay,85,2017_RUN_ST2_12_Rs,olfactory,flowery,1,NaN
siltyClay,106,2017_VITIDUR_3160_Rs,olfactory,flowery,1,1.00
sandySilty,57,2017_VDQA_G2_57_Rs,olfactory,flowery,1,NaN
sandySiltyClay,106,2017_VITIDUR_3176_Rs,olfactory,flowery,1,NaN
sandySilty,57,2017_VDQA_G14_57_Rs,olfactory,fermentationAroma,1,NaN
sandySiltyClay,85,2017_RUN_ST2_12_Rs,olfactory,fermentationAroma,1,1.00
siltyClay,106,2017_VITIDUR_3160_Rs,olfactory,fermentationAroma,1,NaN
sandySilty,57,2017_VDQA_G2_57_Rs,olfactory,fermentationAroma,1,NaN
sandySiltyClay,106,2017_VITIDUR_3176_Rs,olfactory,fermentationAroma,1,NaN
sandySilty,57,2017_VDQA_G14_57_Rs,olfactory,ammonia,1,1.00
sandySiltyClay,85,2017_RUN_ST2_12_Rs,olfactory,ammonia,1,NaN
siltyClay,106,2017_VITIDUR_3160_Rs,olfactory,ammonia,1,NaN
sandySilty,57,2017_VDQA_G2_57_Rs,olfactory,ammonia,1,1.00
sandySiltyClay,106,2017_VITIDUR_3176_Rs,olfactory,ammonia,1,NaN
sandySilty,57,2017_VDQA_G14_57_Rs,olfactory,reduced,6,0.83
sandySiltyClay,85,2017_RUN_ST2_12_Rs,olfactory,reduced,6,NaN
siltyClay,106,2017_VITIDUR_3160_Rs,olfactory,reduced,6,NaN
sandySilty,57,2017_VDQA_G2_57_Rs,olfactory,reduced,6,1.00
sandySiltyClay,106,2017_VITIDUR_3176_Rs,olfactory,reduced,6,0.33
sandySilty,57,2017_VDQA_G14_57_Rs,olfactory,chimic,2,0.50
sandySiltyClay,85,2017_RUN_ST2_12_Rs,olfactory,chimic,2,NaN
siltyClay,106,2017_VITIDUR_3160_Rs,olfactory,chimic,2,0.50
sandySilty,57,2017_VDQA_G2_57_Rs,olfactory,chimic,2,0.50
sandySiltyClay,106,2017_VITIDUR_3176_Rs,olfactory,chimic,2,0.50
sandySilty,57,2017_VDQA_G14_57_Rs,olfactory,ammonia,2,1.00
sandySiltyClay,85,2017_RUN_ST2_12_Rs,olfactory,ammonia,2,NaN
siltyClay,106,2017_VITIDUR_3160_Rs,olfactory,ammonia,2,NaN
sandySilty,57,2017_VDQA_G2_57_Rs,olfactory,ammonia,2,1.00
sandySiltyClay,106,2017_VITIDUR_3176_Rs,olfactory,ammonia,2,NaN
sandySilty,57,2017_VDQA_G14_57_Rs,olfactory,ascent,1,NaN
sandySiltyClay,85,2017_RUN_ST2_12_Rs,olfactory,ascent,1,NaN
siltyClay,106,2017_VITIDUR_3160_Rs,olfactory,ascent,1,1.00
sandySilty,57,2017_VDQA_G2_57_Rs,olfactory,ascent,1,NaN
sandySiltyClay,106,2017_VITIDUR_3176_Rs,olfactory,ascent,1,NaN
sandySilty,57,2017_VDQA_G14_57_Rs,olfactory,mouldy,1,NaN
sandySiltyClay,85,2017_RUN_ST2_12_Rs,olfactory,mouldy,1,NaN
siltyClay,106,2017_VITIDUR_3160_Rs,olfactory,mouldy,1,NaN
sandySilty,57,2017_VDQA_G2_57_Rs,olfactory,mouldy,1,1.00
sandySiltyClay,106,2017_VITIDUR_3176_Rs,olfactory,mouldy,1,NaN
sandySilty,57,2017_VDQA_G14_57_Rs,olfactory,sulphur,1,1.00
sandySiltyClay,85,2017_RUN_ST2_12_Rs,olfactory,sulphur,1,NaN
siltyClay,106,2017_VITIDUR_3160_Rs,olfactory,sulphur,1,NaN
sandySilty,57,2017_VDQA_G2_57_Rs,olfactory,sulphur,1,1.00
sandySiltyClay,106,2017_VITIDUR_3176_Rs,olfactory,sulphur,1,NaN
sandySilty,57,2017_VDQA_G14_57_Rs,taste,balanced,7,0.14
sandySiltyClay,85,2017_RUN_ST2_12_Rs,taste,balanced,7,0.71
siltyClay,106,2017_VITIDUR_3160_Rs,taste,balanced,7,0.57
sandySilty,57,2017_VDQA_G2_57_Rs,taste,balanced,7,0.14
sandySiltyClay,106,2017_VITIDUR_3176_Rs,taste,balanced,7,0.14
sandySilty,57,2017_VDQA_G14_57_Rs,taste,acid,6,0.17
sandySiltyClay,85,2017_RUN_ST2_12_Rs,taste,acid,6,0.83
siltyClay,106,2017_VITIDUR_3160_Rs,taste,acid,6,0.50
sandySilty,57,2017_VDQA_G2_57_Rs,taste,acid,6,0.17
sandySiltyClay,106,2017_VITIDUR_3176_Rs,taste,acid,6,0.17
sandySilty,57,2017_VDQA_G14_57_Rs,taste,fat,4,NaN
sandySiltyClay,85,2017_RUN_ST2_12_Rs,taste,fat,4,0.50
siltyClay,106,2017_VITIDUR_3160_Rs,taste,fat,4,0.50
sandySilty,57,2017_VDQA_G2_57_Rs,taste,fat,4,NaN
sandySiltyClay,106,2017_VITIDUR_3176_Rs,taste,fat,4,NaN
sandySilty,57,2017_VDQA_G14_57_Rs,taste,astringent,3,NaN
sandySiltyClay,85,2017_RUN_ST2_12_Rs,taste,astringent,3,NaN
siltyClay,106,2017_VITIDUR_3160_Rs,taste,astringent,3,NaN
sandySilty,57,2017_VDQA_G2_57_Rs,taste,astringent,3,NaN
sandySiltyClay,106,2017_VITIDUR_3176_Rs,taste,astringent,3,1.00
sandySilty,57,2017_VDQA_G14_57_Rs,taste,aromatic,3,0.33
sandySiltyClay,85,2017_RUN_ST2_12_Rs,taste,aromatic,3,0.67
siltyClay,106,2017_VITIDUR_3160_Rs,taste,aromatic,3,1.00
sandySilty,57,2017_VDQA_G2_57_Rs,taste,aromatic,3,NaN
sandySiltyClay,106,2017_VITIDUR_3176_Rs,taste,aromatic,3,NaN
sandySilty,57,2017_VDQA_G14_57_Rs,taste,bitterness,2,NaN
sandySiltyClay,85,2017_RUN_ST2_12_Rs,taste,bitterness,2,0.50
siltyClay,106,2017_VITIDUR_3160_Rs,taste,bitterness,2,NaN
sandySilty,57,2017_VDQA_G2_57_Rs,taste,bitterness,2,NaN
sandySiltyClay,106,2017_VITIDUR_3176_Rs,taste,bitterness,2,0.50
sandySilty,57,2017_VDQA_G14_57_Rs,taste,sweetness,2,NaN
sandySiltyClay,85,2017_RUN_ST2_12_Rs,taste,sweetness,2,0.50
siltyClay,106,2017_VITIDUR_3160_Rs,taste,sweetness,2,0.50
sandySilty,57,2017_VDQA_G2_57_Rs,taste,sweetness,2,NaN
sandySiltyClay,106,2017_VITIDUR_3176_Rs,taste,sweetness,2,NaN
sandySilty,57,2017_VDQA_G14_57_Rs,taste,persistent,1,NaN
sandySiltyClay,85,2017_RUN_ST2_12_Rs,taste,persistent,1,NaN
siltyClay,106,2017_VITIDUR_3160_Rs,taste,persistent,1,1.00
sandySilty,57,2017_VDQA_G2_57_Rs,taste,persistent,1,NaN
sandySiltyClay,106,2017_VITIDUR_3176_Rs,taste,persistent,1,NaN
sandySilty,57,2017_VDQA_G14_57_Rs,taste,dilute,4,NaN
sandySiltyClay,85,2017_RUN_ST2_12_Rs,taste,dilute,4,NaN
siltyClay,106,2017_VITIDUR_3160_Rs,taste,dilute,4,NaN
sandySilty,57,2017_VDQA_G2_57_Rs,taste,dilute,4,0.50
sandySiltyClay,106,2017_VITIDUR_3176_Rs,taste,dilute,4,0.75
sandySilty,57,2017_VDQA_G14_57_Rs,taste,alcohol,3,NaN
sandySiltyClay,85,2017_RUN_ST2_12_Rs,taste,alcohol,3,0.33
siltyClay,106,2017_VITIDUR_3160_Rs,taste,alcohol,3,0.33
sandySilty,57,2017_VDQA_G2_57_Rs,taste,alcohol,3,NaN
sandySiltyClay,106,2017_VITIDUR_3176_Rs,taste,alcohol,3,0.33
sandySilty,57,2017_VDQA_G14_57_Rs,taste,acid,2,0.50
sandySiltyClay,85,2017_RUN_ST2_12_Rs,taste,acid,2,NaN
siltyClay,106,2017_VITIDUR_3160_Rs,taste,acid,2,NaN
sandySilty,57,2017_VDQA_G2_57_Rs,taste,acid,2,1.00
sandySiltyClay,106,2017_VITIDUR_3176_Rs,taste,acid,2,NaN
sandySilty,57,2017_VDQA_G14_57_Rs,taste,reduced,2,1.00
sandySiltyClay,85,2017_RUN_ST2_12_Rs,taste,reduced,2,NaN
siltyClay,106,2017_VITIDUR_3160_Rs,taste,reduced,2,NaN
sandySilty,57,2017_VDQA_G2_57_Rs,taste,reduced,2,1.00
sandySiltyClay,106,2017_VITIDUR_3176_Rs,taste,reduced,2,NaN
sandySilty,57,2017_VDQA_G14_57_Rs,taste,rot,1,1.00
sandySiltyClay,85,2017_RUN_ST2_12_Rs,taste,rot,1,NaN
siltyClay,106,2017_VITIDUR_3160_Rs,taste,rot,1,NaN
sandySilty,57,2017_VDQA_G2_57_Rs,taste,rot,1,1.00
sandySiltyClay,106,2017_VITIDUR_3176_Rs,taste,rot,1,NaN
claySiltyLimestone,,2017_ECOVITI_GRE_TEM,visual,dark,7,NaN
claySiltyLimestone,,2017_ECOVITI_GRE_INB,visual,dark,7,NaN
claySiltyLimestone,,2017_ECOVITI_GRE_G50,visual,dark,7,1.00
claySiltyLimestone,,2017_ECOVITI_GRE_TEM,visual,purplish,6,NaN
claySiltyLimestone,,2017_ECOVITI_GRE_INB,visual,purplish,6,0.67
claySiltyLimestone,,2017_ECOVITI_GRE_G50,visual,purplish,6,0.83
claySiltyLimestone,,2017_ECOVITI_GRE_TEM,visual,pureRed (cherry),1,1.00
claySiltyLimestone,,2017_ECOVITI_GRE_INB,visual,pureRed (cherry),1,NaN
claySiltyLimestone,,2017_ECOVITI_GRE_G50,visual,pureRed (cherry),1,NaN
claySiltyLimestone,,2017_ECOVITI_GRE_TEM,visual,redWithOrangeFringes,1,1.00
claySiltyLimestone,,2017_ECOVITI_GRE_INB,visual,redWithOrangeFringes,1,NaN
claySiltyLimestone,,2017_ECOVITI_GRE_G50,visual,redWithOrangeFringes,1,NaN
claySiltyLimestone,,2017_ECOVITI_GRE_TEM,visual,brownRed,1,1.00
claySiltyLimestone,,2017_ECOVITI_GRE_INB,visual,brownRed,1,NaN
claySiltyLimestone,,2017_ECOVITI_GRE_G50,visual,brownRed,1,NaN
claySiltyLimestone,,2017_ECOVITI_GRE_TEM,olfactory,flowery,3,1.00
claySiltyLimestone,,2017_ECOVITI_GRE_INB,olfactory,flowery,3,NaN
claySiltyLimestone,,2017_ECOVITI_GRE_G50,olfactory,flowery,3,NaN
claySiltyLimestone,,2017_ECOVITI_GRE_TEM,olfactory,fruity,3,0.33
claySiltyLimestone,,2017_ECOVITI_GRE_INB,olfactory,fruity,3,0.67
claySiltyLimestone,,2017_ECOVITI_GRE_G50,olfactory,fruity,3,0.33
claySiltyLimestone,,2017_ECOVITI_GRE_TEM,olfactory,empyreumatic,3,0.33
claySiltyLimestone,,2017_ECOVITI_GRE_INB,olfactory,empyreumatic,3,NaN
claySiltyLimestone,,2017_ECOVITI_GRE_G50,olfactory,empyreumatic,3,0.67
claySiltyLimestone,,2017_ECOVITI_GRE_TEM,olfactory,spicy,3,0.33
claySiltyLimestone,,2017_ECOVITI_GRE_INB,olfactory,spicy,3,0.33
claySiltyLimestone,,2017_ECOVITI_GRE_G50,olfactory,spicy,3,0.33
claySiltyLimestone,,2017_ECOVITI_GRE_TEM,olfactory,vegetal,2,NaN
claySiltyLimestone,,2017_ECOVITI_GRE_INB,olfactory,vegetal,2,0.50
claySiltyLimestone,,2017_ECOVITI_GRE_G50,olfactory,vegetal,2,0.50
claySiltyLimestone,,2017_ECOVITI_GRE_TEM,olfactory,cookedFruits,2,1.00
claySiltyLimestone,,2017_ECOVITI_GRE_INB,olfactory,cookedFruits,2,0.50
claySiltyLimestone,,2017_ECOVITI_GRE_G50,olfactory,cookedFruits,2,NaN
claySiltyLimestone,,2017_ECOVITI_GRE_TEM,olfactory,amylic,2,0.50
claySiltyLimestone,,2017_ECOVITI_GRE_INB,olfactory,amylic,2,NaN
claySiltyLimestone,,2017_ECOVITI_GRE_G50,olfactory,amylic,2,0.50
claySiltyLimestone,,2017_ECOVITI_GRE_TEM,olfactory,fermentationAroma,1,NaN
claySiltyLimestone,,2017_ECOVITI_GRE_INB,olfactory,fermentationAroma,1,1.00
claySiltyLimestone,,2017_ECOVITI_GRE_G50,olfactory,fermentationAroma,1,NaN
claySiltyLimestone,,2017_ECOVITI_GRE_TEM,olfactory,milky,1,NaN
claySiltyLimestone,,2017_ECOVITI_GRE_INB,olfactory,milky,1,NaN
claySiltyLimestone,,2017_ECOVITI_GRE_G50,olfactory,milky,1,1.00
claySiltyLimestone,,2017_ECOVITI_GRE_TEM,olfactory,framboise,1,1.00
claySiltyLimestone,,2017_ECOVITI_GRE_INB,olfactory,framboise,1,NaN
claySiltyLimestone,,2017_ECOVITI_GRE_G50,olfactory,framboise,1,NaN
claySiltyLimestone,,2017_ECOVITI_GRE_TEM,olfactory,pharmaceutique,1,NaN
claySiltyLimestone,,2017_ECOVITI_GRE_INB,olfactory,pharmaceutique,1,NaN
claySiltyLimestone,,2017_ECOVITI_GRE_G50,olfactory,pharmaceutique,1,1.00
claySiltyLimestone,,2017_ECOVITI_GRE_TEM,olfactory,champagne,1,NaN
claySiltyLimestone,,2017_ECOVITI_GRE_INB,olfactory,champagne,1,1.00
claySiltyLimestone,,2017_ECOVITI_GRE_G50,olfactory,champagne,1,NaN
claySiltyLimestone,,2017_ECOVITI_GRE_TEM,olfactory,liquorice,1,1.00
claySiltyLimestone,,2017_ECOVITI_GRE_INB,olfactory,liquorice,1,NaN
claySiltyLimestone,,2017_ECOVITI_GRE_G50,olfactory,liquorice,1,NaN
claySiltyLimestone,,2017_ECOVITI_GRE_TEM,olfactory,reduced,2,NaN
claySiltyLimestone,,2017_ECOVITI_GRE_INB,olfactory,reduced,2,0.50
claySiltyLimestone,,2017_ECOVITI_GRE_G50,olfactory,reduced,2,0.50
claySiltyLimestone,,2017_ECOVITI_GRE_TEM,taste,astringent,6,NaN
claySiltyLimestone,,2017_ECOVITI_GRE_INB,taste,astringent,6,0.17
claySiltyLimestone,,2017_ECOVITI_GRE_G50,taste,astringent,6,1.00
claySiltyLimestone,,2017_ECOVITI_GRE_TEM,taste,acid,4,0.50
claySiltyLimestone,,2017_ECOVITI_GRE_INB,taste,acid,4,0.50
claySiltyLimestone,,2017_ECOVITI_GRE_G50,taste,acid,4,NaN
claySiltyLimestone,,2017_ECOVITI_GRE_TEM,taste,bitterness,3,0.33
claySiltyLimestone,,2017_ECOVITI_GRE_INB,taste,bitterness,3,0.33
claySiltyLimestone,,2017_ECOVITI_GRE_G50,taste,bitterness,3,0.67
claySiltyLimestone,,2017_ECOVITI_GRE_TEM,taste,sweetness,3,0.67
claySiltyLimestone,,2017_ECOVITI_GRE_INB,taste,sweetness,3,0.33
claySiltyLimestone,,2017_ECOVITI_GRE_G50,taste,sweetness,3,0.33
claySiltyLimestone,,2017_ECOVITI_GRE_TEM,taste,fat,2,0.50
claySiltyLimestone,,2017_ECOVITI_GRE_INB,taste,fat,2,0.50
claySiltyLimestone,,2017_ECOVITI_GRE_G50,taste,fat,2,0.50
claySiltyLimestone,,2017_ECOVITI_GRE_TEM,taste,balanced,2,0.50
claySiltyLimestone,,2017_ECOVITI_GRE_INB,taste,balanced,2,0.50
claySiltyLimestone,,2017_ECOVITI_GRE_G50,taste,balanced,2,0.50
claySiltyLimestone,,2017_ECOVITI_GRE_TEM,taste,aromatic,2,0.50
claySiltyLimestone,,2017_ECOVITI_GRE_INB,taste,aromatic,2,1.00
claySiltyLimestone,,2017_ECOVITI_GRE_G50,taste,aromatic,2,0.50
claySiltyLimestone,,2017_ECOVITI_GRE_TEM,taste,persistent,1,NaN
claySiltyLimestone,,2017_ECOVITI_GRE_INB,taste,persistent,1,NaN
claySiltyLimestone,,2017_ECOVITI_GRE_G50,taste,persistent,1,1.00
claySiltyLimestone,,2017_ECOVITI_GRE_TEM,taste,watery,1,1.00
claySiltyLimestone,,2017_ECOVITI_GRE_INB,taste,watery,1,NaN
claySiltyLimestone,,2017_ECOVITI_GRE_G50,taste,watery,1,NaN
claySiltyLimestone,,2017_ECOVITI_GRE_TEM,taste,alcohol,1,1.00
claySiltyLimestone,,2017_ECOVITI_GRE_INB,taste,alcohol,1,NaN
claySiltyLimestone,,2017_ECOVITI_GRE_G50,taste,alcohol,1,NaN
claySiltyLimestone,,2017_ECOVITI_GRE_TEM,taste,dilute,1,1.00
claySiltyLimestone,,2017_ECOVITI_GRE_INB,taste,dilute,1,NaN
claySiltyLimestone,,2017_ECOVITI_GRE_G50,taste,dilute,1,NaN
claySiltyLimestone,,2017_ECOVITI_GRE_TEM,taste,sparkling,1,NaN
claySiltyLimestone,,2017_ECOVITI_GRE_INB,taste,sparkling,1,1.00
claySiltyLimestone,,2017_ECOVITI_GRE_G50,taste,sparkling,1,NaN
sandySiltyClay,85,2017_RUN ST2_02_R,visual,dark,8,NaN
sandySiltyClay,85,2017_RUN ST2_03_R,visual,dark,8,0.88
sandySiltyClay,85,2017_RUN ST2_04_R,visual,dark,8,1.00
sandySiltyClay,85,2017_RUN ST2_12_R,visual,dark,8,NaN
sandySiltyClay,85,2017_RUN ST2_02_R,visual,pureRed (cherry),6,0.67
sandySiltyClay,85,2017_RUN ST2_03_R,visual,pureRed (cherry),6,NaN
sandySiltyClay,85,2017_RUN ST2_04_R,visual,pureRed (cherry),6,0.17
